ITEM_TYPE_NAME,PARISH_NAME
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Buckfastleigh CP
MANHOLE,Buckfastleigh CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Lustleigh CP
MANHOLE,Lustleigh CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Dawlish CP
MANHOLE,Dawlish CP
MANHOLE,Kingskerswell CP
MANHOLE,Kingskerswell CP
MANHOLE,Kingskerswell CP
MANHOLE,Northam CP
MANHOLE,Teignmouth CP
MANHOLE,Exminster CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Starcross CP
MANHOLE,Dawlish CP
MANHOLE,Dawlish CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Tavistock CP
MANHOLE,Tavistock CP
MANHOLE,Berrynarbor CP
MANHOLE,Berrynarbor CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Dawlish CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Stowford CP
MANHOLE,Stowford CP
MANHOLE,Marldon CP
MANHOLE,Marldon CP
MANHOLE,Sandford CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Okehampton Hamlets CP
MANHOLE,Okehampton Hamlets CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Tavistock CP
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Halwill CP
MANHOLE,Halwill CP
MANHOLE,Newton Poppleford and Harpford CP
MANHOLE,Newton Poppleford and Harpford CP
MANHOLE,Newton Poppleford and Harpford CP
MANHOLE,Newton Poppleford and Harpford CP
MANHOLE,Fremington CP
MANHOLE,South Molton CP
MANHOLE,South Molton CP
MANHOLE,South Molton CP
MANHOLE,South Molton CP
MANHOLE,South Molton CP
MANHOLE,Sidmouth CP
MANHOLE,Sidmouth CP
MANHOLE,Okehampton CP
MANHOLE,Ugborough CP
MANHOLE,South Brent CP
MANHOLE,South Brent CP
MANHOLE,Axmouth CP
MANHOLE,Newton Abbot CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Kilmington CP
MANHOLE,Kilmington CP
MANHOLE,Kilmington CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Uplyme CP
MANHOLE,Haccombe with Combe CP
MANHOLE,Exminster CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Horrabridge CP
MANHOLE,Horrabridge CP
MANHOLE,Woodbury CP
MANHOLE,Woodbury CP
MANHOLE,Woodbury CP
MANHOLE,Woodbury CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Kingsbridge CP
MANHOLE,South Molton CP
MANHOLE,South Molton CP
MANHOLE,South Molton CP
MANHOLE,Fremington CP
MANHOLE,Fremington CP
MANHOLE,Exeter
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Newton Poppleford and Harpford CP
MANHOLE,Barnstaple CP
MANHOLE,St. Giles in the Wood CP
MANHOLE,Tedburn St. Mary CP
MANHOLE,Teignmouth CP
MANHOLE,Teignmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Tavistock CP
MANHOLE,Tavistock CP
MANHOLE,Seaton CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Whimple CP
MANHOLE,Whimple CP
MANHOLE,Whimple CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Fremington CP
MANHOLE,Landkey CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Dartmouth CP
MANHOLE,Dartmouth CP
MANHOLE,Dartmouth CP
MANHOLE,Bigbury CP
MANHOLE,Dartmouth CP
MANHOLE,Dartmouth CP
MANHOLE,Dartmouth CP
MANHOLE,Dartmouth CP
MANHOLE,Dartmouth CP
MANHOLE,South Brent CP
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Winkleigh CP
MANHOLE,Winkleigh CP
MANHOLE,Holsworthy CP
MANHOLE,Holsworthy CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,South Molton CP
MANHOLE,Beaford CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Feniton CP
MANHOLE,Feniton CP
MANHOLE,Woolfardisworthy CP (Torridge)
MANHOLE,Woolfardisworthy CP (Torridge)
MANHOLE,Bampton CP
MANHOLE,Exeter
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Buckland Monachorum CP
MANHOLE,Buckland Monachorum CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Newton St. Cyres CP
MANHOLE,Exeter
MANHOLE,Pyworthy CP
MANHOLE,Pyworthy CP
MANHOLE,Salcombe CP
MANHOLE,Salcombe CP
MANHOLE,Stokenham CP
MANHOLE,Stokenham CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Great Torrington CP
MANHOLE,Teignmouth CP
MANHOLE,Teignmouth CP
MANHOLE,Stokenham CP
MANHOLE,Stokenham CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Exminster CP
MANHOLE,Exminster CP
MANHOLE,Kenton CP
MANHOLE,Kenton CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Willand CP
MANHOLE,Willand CP
MANHOLE,Cullompton CP
MANHOLE,Cullompton CP
MANHOLE,Chudleigh CP
MANHOLE,Exeter
MANHOLE,Ideford CP
MANHOLE,Ideford CP
MANHOLE,Ideford CP
MANHOLE,Ideford CP
MANHOLE,Kingsteignton CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Kenn CP
MANHOLE,Kenn CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Instow CP
MANHOLE,Instow CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Instow CP
MANHOLE,Instow CP
MANHOLE,Instow CP
MANHOLE,Fremington CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Stokenham CP
MANHOLE,Stokenham CP
MANHOLE,Exmouth CP
MANHOLE,Sticklepath CP
MANHOLE,Sticklepath CP
MANHOLE,Sticklepath CP
MANHOLE,Whimple CP
MANHOLE,Whimple CP
MANHOLE,Sidmouth CP
MANHOLE,Sidmouth CP
MANHOLE,Staverton CP
MANHOLE,Staverton CP
MANHOLE,Kentisbeare CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Tawstock CP
MANHOLE,Tawstock CP
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Braunton CP
MANHOLE,Braunton CP
MANHOLE,Braunton CP
MANHOLE,Braunton CP
MANHOLE,Abbotskerswell CP
MANHOLE,Abbotskerswell CP
MANHOLE,Dunsford CP
MANHOLE,Dunsford CP
MANHOLE,Heanton Punchardon CP
MANHOLE,Heanton Punchardon CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Chulmleigh CP
MANHOLE,Chulmleigh CP
MANHOLE,Kingswear CP
MANHOLE,Kingswear CP
MANHOLE,Kingswear CP
MANHOLE,Kingswear CP
MANHOLE,Brixton CP
MANHOLE,Brixton CP
MANHOLE,Silverton CP
MANHOLE,Silverton CP
MANHOLE,Northlew CP
MANHOLE,Northlew CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Ogwell CP
MANHOLE,Ogwell CP
MANHOLE,Hennock CP
MANHOLE,Hennock CP
MANHOLE,Chudleigh CP
MANHOLE,Newton Poppleford and Harpford CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Clawton CP
MANHOLE,Shebbear CP
MANHOLE,Shebbear CP
MANHOLE,Shebbear CP
MANHOLE,Aylesbeare CP
MANHOLE,Musbury CP
MANHOLE,Sidmouth CP
MANHOLE,Newton Abbot CP
MANHOLE,Exeter
MANHOLE,Combe Martin CP
MANHOLE,Combe Martin CP
MANHOLE,Combe Martin CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Newton Abbot CP
MANHOLE,Newton Abbot CP
MANHOLE,Buckland Monachorum CP
MANHOLE,Buckland Monachorum CP
MANHOLE,Buckland Monachorum CP
MANHOLE,Ilsington CP
MANHOLE,Shaldon CP
MANHOLE,Exeter
MANHOLE,Northam CP
MANHOLE,Northam CP
MANHOLE,Abbotsham CP
MANHOLE,Kingskerswell CP
MANHOLE,Kingskerswell CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Lapford CP
MANHOLE,Newton Abbot CP
MANHOLE,Sidmouth CP
MANHOLE,Sidmouth CP
MANHOLE,Sidmouth CP
MANHOLE,Sidmouth CP
MANHOLE,Sidmouth CP
MANHOLE,Bovey Tracey CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Exeter
MANHOLE,Stowford CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Exeter
MANHOLE,Honiton CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Buckfastleigh CP
MANHOLE,Buckfastleigh CP
MANHOLE,Buckfastleigh CP
MANHOLE,Buckfastleigh CP
MANHOLE,Kingsteignton CP
MANHOLE,Exeter
MANHOLE,Upottery CP
MANHOLE,Yarcombe CP
MANHOLE,Stockland CP
MANHOLE,Stockland CP
MANHOLE,Chardstock CP
MANHOLE,Membury CP
MANHOLE,Widworthy CP
MANHOLE,Offwell CP
MANHOLE,Kilmington CP
MANHOLE,Kilmington CP
MANHOLE,Musbury CP
MANHOLE,Kilmington CP
MANHOLE,Kilmington CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Uplyme CP
MANHOLE,Uplyme CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Axminster CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Colyton CP
MANHOLE,Bampton CP
MANHOLE,Widecombe in the Moor CP
MANHOLE,Dartmoor Forest CP
MANHOLE,Halwell and Moreleigh CP
MANHOLE,Ashprington CP
MANHOLE,Newton and Noss CP
MANHOLE,Southleigh CP
MANHOLE,Starcross CP
MANHOLE,Cheriton Fitzpaine CP
MANHOLE,Puddington CP
MANHOLE,Uffculme CP
MANHOLE,Uffculme CP
MANHOLE,Bere Ferrers CP
MANHOLE,Bere Ferrers CP
MANHOLE,Tavistock CP
MANHOLE,Tavistock CP
MANHOLE,Holsworthy CP
MANHOLE,Holsworthy CP
MANHOLE,Holsworthy CP
MANHOLE,Okehampton CP
MANHOLE,Okehampton CP
MANHOLE,Teignmouth CP
MANHOLE,Teignmouth CP
MANHOLE,Holsworthy CP
MANHOLE,Holsworthy CP
MANHOLE,Chulmleigh CP
MANHOLE,Chulmleigh CP
MANHOLE,Ivybridge CP
MANHOLE,Ivybridge CP
MANHOLE,Brixton CP
MANHOLE,Brixton CP
MANHOLE,Bovey Tracey CP
MANHOLE,Bovey Tracey CP
MANHOLE,Feniton CP
MANHOLE,Feniton CP
MANHOLE,Hartland CP
MANHOLE,Barnstaple CP
MANHOLE,Bishopsteignton CP
MANHOLE,Bishopsteignton CP
MANHOLE,Bishop's Nympton CP
MANHOLE,Bishop's Nympton CP
MANHOLE,Bishop's Nympton CP
MANHOLE,Honiton CP
MANHOLE,Plymtree CP
MANHOLE,Plymtree CP
MANHOLE,Woodbury CP
MANHOLE,Seaton CP
MANHOLE,Beer CP
MANHOLE,Exmouth CP
MANHOLE,Barnstaple CP
MANHOLE,Barnstaple CP
MANHOLE,Honiton CP
MANHOLE,Honiton CP
MANHOLE,Barnstaple CP
MANHOLE,Landkey CP
MANHOLE,Landkey CP
MANHOLE,Landkey CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Okehampton CP
MANHOLE,Okehampton CP
MANHOLE,Okehampton CP
MANHOLE,Okehampton CP
MANHOLE,Fremington CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Kenn CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Kenton CP
MANHOLE,Kenton CP
MANHOLE,Kenton CP
MANHOLE,Tavistock CP
MANHOLE,Tavistock CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Northam CP
MANHOLE,Northam CP
MANHOLE,Holsworthy CP
MANHOLE,Holsworthy CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Broadwoodwidger CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Thrushelton CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Bridestowe CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Mortehoe CP
MANHOLE,Lynton and Lynmouth CP
MANHOLE,Lynton and Lynmouth CP
MANHOLE,Lynton and Lynmouth CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Drewsteignton CP
MANHOLE,Drewsteignton CP
MANHOLE,Drewsteignton CP
MANHOLE,Okehampton CP
MANHOLE,Okehampton CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Sowton CP
MANHOLE,Sowton CP
MANHOLE,Sowton CP
MANHOLE,Kingsbridge CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Tiverton CP
MANHOLE,Lifton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Seaton CP
MANHOLE,Seaton CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Woodbury CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Totnes CP
MANHOLE,Berry Pomeroy CP
MANHOLE,Berry Pomeroy CP
MANHOLE,Littlehempston CP
MANHOLE,Littlehempston CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Okehampton CP
MANHOLE,Silverton CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Bridestowe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Mortehoe CP
MANHOLE,Kentisbury CP
MANHOLE,Manaton CP
MANHOLE,Bovey Tracey CP
MANHOLE,Bovey Tracey CP
MANHOLE,Bovey Tracey CP
MANHOLE,Bovey Tracey CP
MANHOLE,Hennock CP
MANHOLE,Hennock CP
MANHOLE,Hennock CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Chudleigh CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,Ashburton CP
MANHOLE,South Brent CP
MANHOLE,South Brent CP
MANHOLE,Dean Prior CP
MANHOLE,Dean Prior CP
MANHOLE,Buckfastleigh CP
MANHOLE,Buckfastleigh CP
MANHOLE,Starcross CP
MANHOLE,Starcross CP
MANHOLE,Culmstock CP
MANHOLE,Culmstock CP
MANHOLE,Culmstock CP
MANHOLE,Culmstock CP
MANHOLE,Culmstock CP
MANHOLE,Uffculme CP
MANHOLE,Uffculme CP
MANHOLE,Uffculme CP
MANHOLE,Willand CP
MANHOLE,Willand CP
MANHOLE,Willand CP
MANHOLE,Willand CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Brixton CP
MANHOLE,Brixton CP
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Shaugh Prior CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Bickleigh CP (South Hams)
MANHOLE,Lynton and Lynmouth CP
MANHOLE,Mortehoe CP
MANHOLE,Lynton and Lynmouth CP
MANHOLE,Lynton and Lynmouth CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Cullompton CP
MANHOLE,Cullompton CP
MANHOLE,Drewsteignton CP
MANHOLE,Drewsteignton CP
MANHOLE,Okehampton CP
MANHOLE,Okehampton CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Gittisham CP
MANHOLE,Sidmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Kingsbridge CP
MANHOLE,Kingsbridge CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Exmouth CP
MANHOLE,Northam CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Horrabridge CP
MANHOLE,Horrabridge CP
MANHOLE,Berry Pomeroy CP
MANHOLE,Berry Pomeroy CP
MANHOLE,Gittisham CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Dunkeswell CP
MANHOLE,Woodbury CP
MANHOLE,Woodbury CP
MANHOLE,Sidmouth CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Tiverton CP
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Totnes CP
MANHOLE,Berry Pomeroy CP
MANHOLE,Littlehempston CP
MANHOLE,Littlehempston CP
MANHOLE,Sourton CP
MANHOLE,Sourton CP
MANHOLE,Silverton CP
MANHOLE,Silverton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Kingsteignton CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Lustleigh CP
MANHOLE,Lustleigh CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Dawlish CP
MANHOLE,Kingskerswell CP
MANHOLE,Kingskerswell CP
MANHOLE,Kingskerswell CP
MANHOLE,Northam CP
MANHOLE,Teignmouth CP
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Exeter
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Bideford CP
MANHOLE,Starcross CP
MANHOLE,Dawlish CP
MANHOLE,Dawlish CP
MANHOLE,Kenn CP
MANHOLE,Doddiscombsleigh CP
